,,,,,,,,Diagnóstico,Datos PAES (2023 en adelante),,,,,,,,Datos PSU (Hasta 2022),,,,,,,
Año,Semestre,Bimestre,Cód. Asig.,Módulo,Nombre Asignatura,Nota Final,Estado Final,% Aciertos Diag. Matem.,PAES C. Lectora,PAES M1,PAES M2,PAES Historia,PAES Ciencias,NEM (PAES),Ranking (PAES),Prom. M1 y C. Lectora,PSU Lenguaje,PSU Matemáticas,PSU Historia,PSU Ciencias,NEM (PSU),Ranking (PSU),Prom. Leng. Y Mat.,Año Ingreso UFRO
2022,1,1,IME027,4,PRECÁLCULO I,"3,7",REPROBADA,"23,33",,,,,,,,,617,551,0,600,731,763,"584,0",2022
2022,1,1,IME027,4,PRECÁLCULO I,"3,8",REPROBADA,"40,00",,,,,,,,,660,599,606,609,801,850,"629,5",2022
2022,1,1,IME027,4,PRECÁLCULO I,"3,8",REPROBADA,"50,00",,,,,,,,,589,627,0,592,720,818,"608,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"4,4",APROBADA,,,,,,,,,,488,656,0,672,764,817,"572,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"4,4",APROBADA,,,,,,,,,,707,572,0,509,621,669,"639,5",2022
2022,1,1,IME027,5,PRECÁLCULO I,"1,0",REPROBADA,,,,,,,,,,584,619,0,609,677,759,"601,5",2022
2022,1,1,IME027,5,PRECÁLCULO I,"1,6",REPROBADA,,,,,,,,,,540,572,0,462,698,716,"556,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"1,9",REPROBADA,,,,,,,,,,412,546,0,534,621,626,"479,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"1,9",REPROBADA,,,,,,,,,,682,576,616,579,489,489,"629,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"2,1",REPROBADA,,,,,,,,,,490,475,0,435,670,722,"482,5",2022
2022,1,1,IME027,5,PRECÁLCULO I,"2,5",REPROBADA,,,,,,,,,,438,560,0,493,615,621,"499,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"3,1",REPROBADA,,,,,,,,,,511,579,0,633,494,495,"545,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"4,0",APROBADA,"16,67",,,,,,,,,497,608,0,511,757,850,"552,5",2022
2022,1,1,IME027,5,PRECÁLCULO I,"4,0",APROBADA,"36,67",,,,,,,,,492,681,0,583,698,701,"586,5",2022
2022,1,1,IME027,5,PRECÁLCULO I,"4,0",APROBADA,"36,67",,,,,,,,,526,583,0,558,615,641,"554,5",2022
2022,1,1,IME027,5,PRECÁLCULO I,"4,3",APROBADA,"33,33",,,,,,,,,617,625,616,613,508,516,"621,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"4,3",APROBADA,"40,00",,,,,,,,,600,611,0,609,702,722,"605,5",2022
2022,1,1,IME027,5,PRECÁLCULO I,"4,4",APROBADA,"23,33",,,,,,,,,574,644,0,557,677,769,"609,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"4,6",APROBADA,"30,00",,,,,,,,,556,716,0,634,599,601,"636,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"4,6",APROBADA,"33,33",,,,,,,,,564,614,0,642,742,765,"589,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"4,7",APROBADA,"20,00",,,,,,,,,698,678,644,646,757,767,"688,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"5,0",APROBADA,"6,67",,,,,,,,,579,658,0,675,0,0,"618,5",2022
2022,1,1,IME027,5,PRECÁLCULO I,"1,5",REPROBADA,"0,00",,,,,,,,,540,523,0,529,648,850,"531,5",2022
2022,1,1,IME027,5,PRECÁLCULO I,"1,6",REPROBADA,"20,00",,,,,,,,,395,596,0,489,611,689,"495,5",2022
2022,1,1,IME027,5,PRECÁLCULO I,"1,7",REPROBADA,"16,67",,,,,,,,,530,546,0,520,703,764,"538,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"1,9",REPROBADA,"26,67",,,,,,,,,684,632,0,578,637,645,"658,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"2,0",REPROBADA,"30,00",,,,,,,,,600,564,547,564,578,592,"582,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"2,1",REPROBADA,"33,33",,,,,,,,,488,529,0,573,578,578,"508,5",2022
2022,1,1,IME027,5,PRECÁLCULO I,"2,1",REPROBADA,"33,33",,,,,,,,,682,576,765,519,615,633,"629,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"2,2",REPROBADA,"36,67",,,,,,,,,545,602,0,557,731,831,"573,5",2022
2022,1,1,IME027,5,PRECÁLCULO I,"2,3",REPROBADA,"3,33",,,,,,,,,574,466,0,482,604,609,"520,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"2,3",REPROBADA,"33,33",,,,,,,,,463,409,442,468,714,850,"436,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"2,3",REPROBADA,"36,67",,,,,,,,,483,523,0,499,599,610,"503,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"2,4",REPROBADA,"23,33",,,,,,,,,535,540,433,519,648,678,"537,5",2022
2022,1,1,IME027,5,PRECÁLCULO I,"2,4",REPROBADA,"26,67",,,,,,,,,521,599,578,0,736,798,"560,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"2,4",REPROBADA,"36,67",,,,,,,,,448,501,0,470,691,729,"474,5",2022
2022,1,1,IME027,5,PRECÁLCULO I,"2,5",REPROBADA,"26,67",,,,,,,,,574,529,0,584,593,600,"551,5",2022
2022,1,1,IME027,5,PRECÁLCULO I,"2,5",REPROBADA,"40,00",,,,,,,,,530,617,519,551,594,640,"573,5",2022
2022,1,1,IME027,5,PRECÁLCULO I,"2,6",REPROBADA,"30,00",,,,,,,,,589,523,0,594,735,771,"556,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"2,6",REPROBADA,"36,67",,,,,,,,,589,523,485,529,644,674,"556,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"2,8",REPROBADA,"20,00",,,,,,,,,550,632,0,557,676,695,"591,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"2,8",REPROBADA,"36,67",,,,,,,,,554,560,0,595,627,684,"557,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"2,9",REPROBADA,"16,67",,,,,,,,,564,602,0,578,593,598,"583,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"3,1",REPROBADA,"13,33",,,,,,,,,507,596,0,536,709,715,"551,5",2022
2022,1,1,IME027,5,PRECÁLCULO I,"3,1",REPROBADA,"40,00",,,,,,,,,559,658,0,517,702,714,"608,5",2022
2022,1,1,IME027,5,PRECÁLCULO I,"3,3",REPROBADA,"23,33",,,,,,,,,423,627,0,614,659,673,"525,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"3,3",REPROBADA,"26,67",,,,,,,,,526,576,0,535,736,837,"551,0",2022
2022,1,1,IME027,5,PRECÁLCULO I,"3,8",REPROBADA,"43,33",,,,,,,,,550,627,0,628,731,763,"588,5",2022
2022,1,1,IME027,6,PRECÁLCULO I,"4,0",APROBADA,,,,,,,,,,595,625,0,610,698,711,"610,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"4,7",APROBADA,,,,,,,,,,545,602,0,577,549,548,"573,5",2022
2022,1,1,IME027,6,PRECÁLCULO I,"6,3",APROBADA,,,,,,,,,,623,700,0,691,807,823,"661,5",2022
2022,1,1,IME027,6,PRECÁLCULO I,"1,2",REPROBADA,,,,,,,,,,530,476,0,533,571,575,"503,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"1,8",REPROBADA,,,,,,,,,,481,475,0,540,724,739,"478,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"1,9",REPROBADA,,,,,,,,,,667,625,0,659,687,700,"646,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"2,0",REPROBADA,,,,,,,,,,488,583,0,493,523,550,"535,5",2022
2022,1,1,IME027,6,PRECÁLCULO I,"2,0",REPROBADA,,,,,,,,,,516,466,415,470,720,735,"491,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"2,2",REPROBADA,,,,,,,,,,473,493,0,637,529,532,"483,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"2,5",REPROBADA,,,,,,,,,,559,535,508,550,604,609,"547,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"3,0",REPROBADA,,,,,,,,,,428,590,0,600,534,534,"509,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"3,1",REPROBADA,,,,,,,,,,745,627,771,639,709,737,"686,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"3,4",REPROBADA,,,,,,,,,,483,622,405,465,513,513,"552,5",2022
2022,1,1,IME027,6,PRECÁLCULO I,"3,6",REPROBADA,,,,,,,,,,564,656,0,605,637,643,"610,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"4,0",APROBADA,"16,67",,,,,,,,,698,501,542,489,779,850,"599,5",2022
2022,1,1,IME027,6,PRECÁLCULO I,"4,3",APROBADA,"30,00",,,,,,,,,640,590,644,646,768,800,"615,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"4,3",APROBADA,"46,67",,,,,,,,,617,630,0,608,746,776,"623,5",2022
2022,1,1,IME027,6,PRECÁLCULO I,"4,4",APROBADA,"53,33",,,,,,,,,647,617,0,635,724,750,"632,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"4,6",APROBADA,"6,67",,,,,,,,,628,614,0,629,702,721,"621,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"4,6",APROBADA,"30,00",,,,,,,,,510,523,0,639,671,711,"516,5",2022
2022,1,1,IME027,6,PRECÁLCULO I,"4,7",APROBADA,"26,67",,,,,,,,,550,622,0,588,702,716,"586,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"4,7",APROBADA,"33,33",,,,,,,,,690,713,0,707,713,728,"701,5",2022
2022,1,1,IME027,6,PRECÁLCULO I,"4,8",APROBADA,"36,67",,,,,,,,,682,625,0,660,676,688,"653,5",2022
2022,1,1,IME027,6,PRECÁLCULO I,"4,9",APROBADA,"56,67",,,,,,,,,550,632,547,613,818,850,"591,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"5,7",APROBADA,"3,33",,,,,,,,,574,688,0,676,698,703,"631,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"5,7",APROBADA,"33,33",,,,,,,,,584,709,0,740,702,716,"646,5",2022
2022,1,1,IME027,6,PRECÁLCULO I,"5,7",APROBADA,"36,67",,,,,,,,,564,660,0,655,790,850,"612,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"5,9",APROBADA,"43,33",,,,,,,,,675,681,570,675,724,745,"678,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"6,1",APROBADA,"66,67",,,,,,,,,734,824,0,678,801,821,"779,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"6,2",APROBADA,"63,33",,,,,,,,,569,765,0,716,632,638,"667,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"1,2",REPROBADA,"26,67",,,,,,,,,510,583,584,557,571,570,"546,5",2022
2022,1,1,IME027,6,PRECÁLCULO I,"1,4",REPROBADA,"20,00",,,,,,,,,623,622,0,575,454,461,"622,5",2022
2022,1,1,IME027,6,PRECÁLCULO I,"1,4",REPROBADA,"30,00",,,,,,,,,507,630,0,590,534,534,"568,5",2022
2022,1,1,IME027,6,PRECÁLCULO I,"1,5",REPROBADA,"13,33",,,,,,,,,609,501,0,543,702,762,"555,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"1,6",REPROBADA,"3,33",,,,,,,,,569,546,0,581,680,701,"557,5",2022
2022,1,1,IME027,6,PRECÁLCULO I,"1,9",REPROBADA,"20,00",,,,,,,,,559,586,508,496,724,777,"572,5",2022
2022,1,1,IME027,6,PRECÁLCULO I,"2,0",REPROBADA,"36,67",,,,,,,,,584,445,0,510,571,591,"514,5",2022
2022,1,1,IME027,6,PRECÁLCULO I,"2,1",REPROBADA,"30,00",,,,,,,,,554,501,524,528,534,534,"527,5",2022
2022,1,1,IME027,6,PRECÁLCULO I,"2,2",REPROBADA,"50,00",,,,,,,,,473,509,0,598,506,506,"491,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"2,3",REPROBADA,"33,33",,,,,,,,,554,516,623,571,621,646,"535,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"2,3",REPROBADA,"43,33",,,,,,,,,595,625,0,632,632,636,"610,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"2,5",REPROBADA,"26,67",,,,,,,,,628,630,0,605,538,545,"629,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"2,5",REPROBADA,"40,00",,,,,,,,,516,551,559,542,611,709,"533,5",2022
2022,1,1,IME027,6,PRECÁLCULO I,"2,8",REPROBADA,"6,67",,,,,,,,,595,540,533,546,560,560,"567,5",2022
2022,1,1,IME027,6,PRECÁLCULO I,"2,8",REPROBADA,"43,33",,,,,,,,,622,574,617,572,823,850,"598,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"2,9",REPROBADA,"33,33",,,,,,,,,564,576,542,605,774,805,"570,0",2022
2022,1,1,IME027,6,PRECÁLCULO I,"2,9",REPROBADA,"40,00",,,,,,,,,545,516,491,538,615,626,"530,5",2022
2022,1,1,IME027,6,PRECÁLCULO I,"3,0",REPROBADA,"36,67",,,,,,,,,545,630,0,590,687,693,"587,5",2022
2022,1,1,IME027,6,PRECÁLCULO I,"3,6",REPROBADA,"50,00",,,,,,,,,569,617,0,542,713,731,"593,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"4,2",APROBADA,,,,,,,,,,628,596,0,551,669,675,"612,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"4,4",APROBADA,,,,,,,,,,564,619,595,615,578,592,"591,5",2022
2022,1,1,IME027,7,PRECÁLCULO I,"4,5",APROBADA,,,,,,,,,,606,608,602,605,746,770,"607,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"4,5",APROBADA,,,,,,,,,,675,642,0,662,399,410,"658,5",2022
2022,1,1,IME027,7,PRECÁLCULO I,"4,7",APROBADA,,,,,,,,,,617,635,479,571,659,704,"626,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"4,9",APROBADA,,,,,,,,,,611,681,0,614,779,796,"646,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"1,0",REPROBADA,,,,,,,,,,584,651,0,569,632,669,"617,5",2022
2022,1,1,IME027,7,PRECÁLCULO I,"2,0",REPROBADA,,,,,,,,,,433,409,0,405,670,807,"421,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"2,2",REPROBADA,,,,,,,,,,540,431,0,467,567,566,"485,5",2022
2022,1,1,IME027,7,PRECÁLCULO I,"2,2",REPROBADA,,,,,,,,,,606,568,0,636,665,731,"587,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"2,4",REPROBADA,,,,,,,,,,540,579,585,543,632,636,"559,5",2022
2022,1,1,IME027,7,PRECÁLCULO I,"2,7",REPROBADA,,,,,,,,,,515,550,0,494,680,692,"532,5",2022
2022,1,1,IME027,7,PRECÁLCULO I,"4,0",APROBADA,"30,00",,,,,,,,,628,698,0,672,801,823,"663,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"4,0",APROBADA,"43,33",,,,,,,,,540,456,485,486,807,850,"498,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"4,3",APROBADA,"40,00",,,,,,,,,628,678,0,672,687,688,"653,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"4,4",APROBADA,"20,00",,,,,,,,,584,649,0,600,713,738,"616,5",2022
2022,1,1,IME027,7,PRECÁLCULO I,"4,4",APROBADA,"23,33",,,,,,,,,589,617,472,555,735,764,"603,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"4,5",APROBADA,"36,67",,,,,,,,,617,640,595,584,698,709,"628,5",2022
2022,1,1,IME027,7,PRECÁLCULO I,"4,7",APROBADA,"40,00",,,,,,,,,510,577,0,621,702,719,"543,5",2022
2022,1,1,IME027,7,PRECÁLCULO I,"4,8",APROBADA,"16,67",,,,,,,,,483,667,472,653,680,688,"575,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"5,1",APROBADA,"16,67",,,,,,,,,611,658,0,550,709,729,"634,5",2022
2022,1,1,IME027,7,PRECÁLCULO I,"5,1",APROBADA,"63,33",,,,,,,,,579,780,0,641,742,751,"679,5",2022
2022,1,1,IME027,7,PRECÁLCULO I,"5,2",APROBADA,"40,00",,,,,,,,,628,664,0,551,800,829,"646,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"5,2",APROBADA,"53,33",,,,,,,,,640,619,588,573,779,829,"629,5",2022
2022,1,1,IME027,7,PRECÁLCULO I,"5,7",APROBADA,"56,67",,,,,,,,,698,738,0,741,768,789,"718,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"6,0",APROBADA,"53,33",,,,,,,,,707,801,0,667,757,777,"754,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"6,0",APROBADA,"56,67",,,,,,,,,653,738,0,691,779,805,"695,5",2022
2022,1,1,IME027,7,PRECÁLCULO I,"1,3",REPROBADA,"26,67",,,,,,,,,622,550,0,462,449,455,"586,0",2021
2022,1,1,IME027,7,PRECÁLCULO I,"1,4",REPROBADA,"36,67",,,,,,,,,611,523,0,562,829,850,"567,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"1,8",REPROBADA,"43,33",,,,,,,,,606,529,0,567,578,611,"567,5",2022
2022,1,1,IME027,7,PRECÁLCULO I,"1,9",REPROBADA,"23,33",,,,,,,,,507,466,0,429,578,583,"486,5",2022
2022,1,1,IME027,7,PRECÁLCULO I,"2,1",REPROBADA,"20,00",,,,,,,,,478,602,609,478,621,633,"540,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"2,1",REPROBADA,"20,00",,,,,,,,,502,523,0,577,676,747,"512,5",2022
2022,1,1,IME027,7,PRECÁLCULO I,"2,1",REPROBADA,"26,67",,,,,,,,,617,688,0,638,615,622,"652,5",2022
2022,1,1,IME027,7,PRECÁLCULO I,"2,2",REPROBADA,"26,67",,,,,,,,,574,568,588,584,768,806,"571,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"2,2",REPROBADA,"36,67",,,,,,,,,540,572,547,525,659,676,"556,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"2,2",REPROBADA,"46,67",,,,,,,,,483,476,497,557,626,632,"479,5",2022
2022,1,1,IME027,7,PRECÁLCULO I,"2,4",REPROBADA,"23,33",,,,,,,,,478,516,0,546,599,599,"497,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"2,7",REPROBADA,"43,33",,,,,,,,,511,564,0,569,593,593,"537,5",2022
2022,1,1,IME027,7,PRECÁLCULO I,"2,8",REPROBADA,"16,67",,,,,,,,,634,564,0,583,709,740,"599,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"2,8",REPROBADA,"20,00",,,,,,,,,492,622,0,518,687,724,"557,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"2,8",REPROBADA,"43,33",,,,,,,,,497,485,0,560,665,754,"491,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"3,2",REPROBADA,"6,67",,,,,,,,,628,625,688,610,724,729,"626,5",2022
2022,1,1,IME027,7,PRECÁLCULO I,"3,6",REPROBADA,"30,00",,,,,,,,,640,576,588,537,785,827,"608,0",2022
2022,1,1,IME027,7,PRECÁLCULO I,"3,8",REPROBADA,"33,33",,,,,,,,,595,640,0,615,648,660,"617,5",2022
2022,1,1,IME027,8,PRECÁLCULO I,"4,0",APROBADA,,,,,,,,,,675,572,0,613,713,743,"623,5",2022
2022,1,1,IME027,8,PRECÁLCULO I,"4,1",APROBADA,,,,,,,,,,623,632,485,633,735,764,"627,5",2022
2022,1,1,IME027,8,PRECÁLCULO I,"4,2",APROBADA,,,,,,,,,,660,671,0,623,785,817,"665,5",2022
2022,1,1,IME027,8,PRECÁLCULO I,"4,8",APROBADA,,,,,,,,,,483,671,0,516,801,850,"577,0",2022
2022,1,1,IME027,8,PRECÁLCULO I,"5,2",APROBADA,,,,,,,,,,660,642,0,599,812,824,"651,0",2022
2022,1,1,IME027,8,PRECÁLCULO I,"1,1",REPROBADA,,,,,,,,,,596,664,0,630,698,714,"630,0",2022
2022,1,1,IME027,8,PRECÁLCULO I,"1,5",REPROBADA,,,,,,,,,,596,431,0,533,631,667,"513,5",2021
2022,1,1,IME027,8,PRECÁLCULO I,"2,0",REPROBADA,,,,,,,,,,516,568,0,424,549,550,"542,0",2022
2022,1,1,IME027,8,PRECÁLCULO I,"2,0",REPROBADA,,,,,,,,,,526,590,0,528,643,677,"558,0",2022
2022,1,1,IME027,8,PRECÁLCULO I,"2,1",REPROBADA,,,,,,,,,,554,551,0,520,753,766,"552,5",2022
2022,1,1,IME027,8,PRECÁLCULO I,"2,3",REPROBADA,,,,,,,,,,453,523,0,432,556,555,"488,0",2022
2022,1,1,IME027,8,PRECÁLCULO I,"2,6",REPROBADA,,,,,,,,,,545,551,0,546,764,804,"548,0",2022
2022,1,1,IME027,8,PRECÁLCULO I,"2,6",REPROBADA,,,,,,,,,,584,596,651,503,665,723,"590,0",2022
2022,1,1,IME027,8,PRECÁLCULO I,"3,0",REPROBADA,,,,,,,,,,550,611,0,594,637,654,"580,5",2022
2022,1,1,IME027,8,PRECÁLCULO I,"3,1",REPROBADA,,,,,,,,,,483,579,0,437,691,706,"531,0",2022
2022,1,1,IME027,8,PRECÁLCULO I,"3,8",REPROBADA,,,,,,,,,,569,617,497,576,731,787,"593,0",2022
2022,1,1,IME027,8,PRECÁLCULO I,"4,0",APROBADA,"33,33",,,,,,,,,554,669,559,620,680,691,"611,5",2022
2022,1,1,IME027,8,PRECÁLCULO I,"4,1",APROBADA,"26,67",,,,,,,,,554,619,0,613,801,850,"586,5",2022
2022,1,1,IME027,8,PRECÁLCULO I,"4,1",APROBADA,"36,67",,,,,,,,,579,671,0,577,735,742,"625,0",2022
2022,1,1,IME027,8,PRECÁLCULO I,"4,3",APROBADA,"30,00",,,,,,,,,609,627,572,621,735,808,"618,0",2022
2022,1,1,IME027,8,PRECÁLCULO I,"4,4",APROBADA,"26,67",,,,,,,,,502,642,0,635,648,655,"572,0",2022
2022,1,1,IME027,8,PRECÁLCULO I,"4,7",APROBADA,"6,67",,,,,,,,,595,674,0,655,654,662,"634,5",2022
2022,1,1,IME027,8,PRECÁLCULO I,"4,7",APROBADA,"23,33",,,,,,,,,653,630,704,605,669,685,"641,5",2022
2022,1,1,IME027,8,PRECÁLCULO I,"4,7",APROBADA,"33,33",,,,,,,,,675,685,0,637,774,786,"680,0",2022
2022,1,1,IME027,8,PRECÁLCULO I,"4,9",APROBADA,"40,00",,,,,,,,,734,692,0,655,818,843,"713,0",2022
2022,1,1,IME027,8,PRECÁLCULO I,"5,1",APROBADA,"50,00",,,,,,,,,559,780,0,657,823,850,"669,5",2022
2022,1,1,IME027,8,PRECÁLCULO I,"5,7",APROBADA,"33,33",,,,,,,,,617,688,0,595,746,765,"652,5",2022
2022,1,1,IME027,8,PRECÁLCULO I,"6,1",APROBADA,"53,33",,,,,,,,,584,801,0,701,779,804,"692,5",2022
2022,1,1,IME027,8,PRECÁLCULO I,"2,2",REPROBADA,"26,67",,,,,,,,,507,516,0,595,621,631,"511,5",2022
2022,1,1,IME027,8,PRECÁLCULO I,"2,2",REPROBADA,"26,67",,,,,,,,,611,456,0,557,578,590,"533,5",2022
2022,1,1,IME027,8,PRECÁLCULO I,"2,2",REPROBADA,"40,00",,,,,,,,,471,523,0,434,560,563,"497,0",2022
2022,1,1,IME027,8,PRECÁLCULO I,"2,3",REPROBADA,"30,00",,,,,,,,,463,546,384,462,578,587,"504,5",2022
2022,1,1,IME027,8,PRECÁLCULO I,"2,3",REPROBADA,"36,67",,,,,,,,,530,523,0,488,513,513,"526,5",2022
2022,1,1,IME027,8,PRECÁLCULO I,"2,7",REPROBADA,"26,67",,,,,,,,,428,529,415,453,654,743,"478,5",2022
2022,1,1,IME027,8,PRECÁLCULO I,"2,8",REPROBADA,"0,00",,,,,,,,,526,649,0,615,757,767,"587,5",2022
2022,1,1,IME027,8,PRECÁLCULO I,"2,9",REPROBADA,"36,67",,,,,,,,,417,583,0,490,504,504,"500,0",2022
2022,1,1,IME027,8,PRECÁLCULO I,"3,1",REPROBADA,"13,33",,,,,,,,,526,619,0,578,632,644,"572,5",2022
2022,1,1,IME027,8,PRECÁLCULO I,"3,1",REPROBADA,"23,33",,,,,,,,,497,602,0,510,549,563,"549,5",2022
2022,1,1,IME027,8,PRECÁLCULO I,"3,1",REPROBADA,"43,33",,,,,,,,,554,602,542,573,643,662,"578,0",2022
2022,1,1,IME027,8,PRECÁLCULO I,"3,2",REPROBADA,"20,00",,,,,,,,,647,617,0,542,768,832,"632,0",2022
2022,1,1,IME027,8,PRECÁLCULO I,"3,3",REPROBADA,"26,67",,,,,,,,,628,596,0,571,659,672,"612,0",2022
2022,1,1,IME027,8,PRECÁLCULO I,"3,5",REPROBADA,"6,67",,,,,,,,,574,608,0,544,768,850,"591,0",2022
2022,1,1,IME027,8,PRECÁLCULO I,"3,6",REPROBADA,"53,33",,,,,,,,,660,637,0,623,648,709,"648,5",2022
2022,1,1,IME027,8,PRECÁLCULO I,"3,8",REPROBADA,"36,67",,,,,,,,,634,671,0,683,643,650,"652,5",2022
2022,1,1,IME027,9,PRECÁLCULO I,"4,5",APROBADA,,,,,,,,,,584,540,0,531,687,715,"562,0",2022
2022,1,1,IME027,9,PRECÁLCULO I,"4,5",APROBADA,,,,,,,,,,623,685,0,614,768,789,"654,0",2022
2022,1,1,IME027,9,PRECÁLCULO I,"4,6",APROBADA,,,,,,,,,,602,606,560,542,626,628,"604,0",2022
2022,1,1,IME027,9,PRECÁLCULO I,"2,2",REPROBADA,,,,,,,,,,438,445,0,470,572,595,"441,5",2022
2022,1,1,IME027,9,PRECÁLCULO I,"2,4",REPROBADA,,,,,,,,,,623,676,699,645,528,528,"649,5",2022
2022,1,1,IME027,9,PRECÁLCULO I,"2,4",REPROBADA,,,,,,,,,,640,625,0,578,599,601,"632,5",2022
2022,1,1,IME027,9,PRECÁLCULO I,"2,8",REPROBADA,,,,,,,,,,507,596,0,605,796,842,"551,5",2022
2022,1,1,IME027,9,PRECÁLCULO I,"2,9",REPROBADA,,,,,,,,,,502,622,0,564,731,740,"562,0",2022
2022,1,1,IME027,9,PRECÁLCULO I,"2,9",REPROBADA,,,,,,,,,,606,560,0,589,669,669,"583,0",2022
2022,1,1,IME027,9,PRECÁLCULO I,"3,2",REPROBADA,,,,,,,,,,623,622,0,518,731,745,"622,5",2022
2022,1,1,IME027,9,PRECÁLCULO I,"3,5",REPROBADA,,,,,,,,,,640,653,0,544,742,770,"646,5",2022
2022,1,1,IME027,9,PRECÁLCULO I,"3,8",REPROBADA,,,,,,,,,,540,617,0,624,746,814,"578,5",2022
2022,1,1,IME027,9,PRECÁLCULO I,"3,8",REPROBADA,,,,,,,,,,564,674,0,629,768,823,"619,0",2022
2022,1,1,IME027,9,PRECÁLCULO I,"4,1",APROBADA,"60,00",,,,,,,,,423,579,0,477,724,771,"501,0",2022
2022,1,1,IME027,9,PRECÁLCULO I,"4,2",APROBADA,"33,33",,,,,,,,,782,700,0,594,757,825,"741,0",2022
2022,1,1,IME027,9,PRECÁLCULO I,"4,3",APROBADA,"16,67",,,,,,,,,483,593,0,625,637,643,"538,0",2022
2022,1,1,IME027,9,PRECÁLCULO I,"4,4",APROBADA,"30,00",,,,,,,,,559,685,606,596,790,824,"622,0",2022
